1168,1,1,0.0372992
1168,1,1,0.0371134
1168,1,1,0.0371094
1168,2,2,0.0742064
1168,2,2,0.0742195
1168,2,2,0.0742089
1168,4,4,0.148399
1168,4,4,0.14842
1168,4,4,0.148389
1168,8,8,0.296747
1168,8,8,0.296731
1168,8,8,0.296764
1168,16,16,0.593451
1168,16,16,0.593481
1168,16,16,0.593474
1168,24,24,0.890278
1168,24,24,0.890405
1168,24,24,0.890216
1168,32,32,1.18723
1168,32,32,1.18722
1168,32,32,1.18693
