size,n_patches,nprocs,runtime
1000,1,32,29.484059181064367
1000,1,32,28.97417350113392
1000,1,32,29.68556409701705
1000,10,32,0.8679051562212408
1000,10,32,0.8707622452639043
1000,10,32,0.9707322646863759
1000,30,32,0.8624563557095826
1000,30,32,0.8632909427396953
1000,30,32,0.8700516619719565
1000,200,32,3.4682313753291965
1000,200,32,3.4689630130305886
1000,200,32,3.4672193932347
1000,500,32,8.278258210979402
1000,500,32,8.279811622109264
1000,500,32,8.277362799271941
